transaction_id,customer_id,transaction_ts,transaction_type,direction,amount,country_code,channel
989,70,2026-02-24 04:36:00,Wire In,In,828.31,DE,Web
3356,232,2026-02-24 04:39:00,ACH Debit,Out,946.84,US,Web
1312,90,2026-02-24 06:16:00,Cash Deposit,In,5759.52,US,Automated
2902,199,2026-02-24 06:22:00,Wire Out,Out,2291.98,GB,Web
1439,98,2026-02-24 08:06:00,Cash Withdrawal,Out,4773.74,US,Web
1525,103,2026-02-24 08:10:00,Cash Deposit,In,27.7,SG,Branch
2877,197,2026-02-24 09:36:00,Card Purchase,Out,30.17,US,Mobile
2333,158,2026-02-24 10:13:00,Card Purchase,Out,10,CA,Web
604,44,2026-02-24 10:24:00,ACH Debit,Out,814.9,US,Branch
1252,86,2026-02-24 11:11:00,ACH Debit,Out,1692.49,US,Web
3432,236,2026-02-24 12:55:00,ACH Debit,Out,4064.9,US,Automated
1309,89,2026-02-24 14:23:00,ACH Credit,In,2903.57,US,Branch
2067,139,2026-02-24 15:46:00,Cash Deposit,In,1454.42,DE,Mobile
1350,92,2026-02-24 17:33:00,Card Purchase,Out,2998.3,DE,Web
300,24,2026-02-24 18:34:00,Wire Out,Out,2638.5,US,Mobile
2030,136,2026-02-24 19:57:00,Cash Deposit,In,3150.64,US,Web
2787,191,2026-02-24 19:58:00,ACH Debit,Out,5682.62,US,Branch
2938,201,2026-02-24 22:04:00,ACH Debit,Out,10,US,Automated
651,47,2026-02-24 22:10:00,Card Purchase,Out,10,US,Mobile
3091,213,2026-02-25 02:25:00,Card Purchase,Out,5364.4,US,Mobile
3466,239,2026-02-25 02:59:00,ACH Debit,Out,5764.95,US,Mobile
3017,206,2026-02-25 04:22:00,Card Purchase,Out,700.51,US,Mobile
3470,239,2026-02-25 04:37:00,ACH Debit,Out,213.67,US,Branch
1775,118,2026-02-25 05:21:00,Wire Out,Out,897.83,CA,Automated
2772,190,2026-02-25 06:29:00,Card Purchase,Out,240.16,CA,Web
2074,139,2026-02-25 06:45:00,Cash Deposit,In,3234.39,US,Mobile
431,32,2026-02-25 07:23:00,Cash Withdrawal,Out,861.89,US,Branch
278,22,2026-02-25 08:31:00,Card Purchase,Out,2916.17,US,Mobile
3199,221,2026-02-25 09:07:00,Cash Deposit,In,20,US,Mobile
1611,107,2026-02-25 09:22:00,Card Purchase,Out,2897.04,US,Web
2638,179,2026-02-25 10:54:00,Wire Out,Out,3888.1,MX,Mobile
352,27,2026-02-25 12:35:00,Card Purchase,Out,1624.13,US,Automated
3638,249,2026-02-25 13:11:00,Wire In,In,20,SG,Web
1995,135,2026-02-25 14:21:00,ACH Debit,Out,758.45,US,Web
763,55,2026-02-25 15:13:00,Wire Out,Out,279.55,US,Web
3140,217,2026-02-25 16:29:00,Cash Withdrawal,Out,1855.53,US,Branch
1880,126,2026-02-25 16:38:00,Wire Out,Out,455.01,US,Branch
3030,208,2026-02-25 17:05:00,ACH Debit,Out,10,US,Web
2863,197,2026-02-25 17:34:00,Cash Withdrawal,Out,52.99,US,Mobile
3471,239,2026-02-25 18:46:00,Cash Deposit,In,11871.89,US,Branch
3520,242,2026-02-25 19:38:00,Cash Deposit,In,7528.56,US,Automated
1497,101,2026-02-25 20:12:00,Cash Withdrawal,Out,4350.76,US,Web
1118,77,2026-02-25 23:44:00,Card Purchase,Out,634.62,US,Mobile
2373,161,2026-02-26 01:04:00,ACH Debit,Out,49.14,US,Web
1371,93,2026-02-26 01:15:00,ACH Debit,Out,3033.97,US,Branch
1501,101,2026-02-26 01:31:00,ACH Credit,In,7297.28,US,Web
3469,239,2026-02-26 03:06:00,Cash Deposit,In,4734.1,CA,Automated
3528,242,2026-02-26 05:23:00,ACH Credit,In,1181.33,US,Branch
345,26,2026-02-26 10:41:00,ACH Credit,In,23.86,US,Web
646,47,2026-02-26 10:43:00,Cash Withdrawal,Out,359.81,US,Web
2160,146,2026-02-26 12:20:00,Card Purchase,Out,386.31,CA,Automated
1485,100,2026-02-26 13:23:00,Card Purchase,Out,107.06,US,Branch
2439,167,2026-02-26 15:31:00,Card Purchase,Out,10,US,Web
2022,136,2026-02-26 16:07:00,Cash Withdrawal,Out,565.31,MX,Mobile
754,54,2026-02-26 17:41:00,ACH Debit,Out,10,US,Mobile
1408,95,2026-02-26 17:58:00,Wire Out,Out,5148.46,US,Mobile
1075,75,2026-02-26 18:23:00,ACH Credit,In,3050.0,US,Mobile
2279,153,2026-02-26 18:52:00,Wire Out,Out,3280.96,US,Web
1586,106,2026-02-26 18:55:00,Cash Withdrawal,Out,341.12,DE,Web
1621,108,2026-02-26 19:36:00,Cash Deposit,In,1886.27,GB,Automated
1691,113,2026-02-26 19:42:00,Wire Out,Out,282.41,US,Automated
2893,198,2026-02-26 20:19:00,Card Purchase,Out,1528.9,US,Branch
3330,230,2026-02-26 20:50:00,Wire Out,Out,4764.56,US,Web
2967,203,2026-02-27 03:17:00,Cash Deposit,In,454.64,US,Branch
1837,123,2026-02-27 03:33:00,Card Purchase,Out,3866.13,US,Automated
400,30,2026-02-27 03:39:00,Card Purchase,Out,13.71,US,Branch
2258,152,2026-02-27 04:12:00,Card Purchase,Out,622.28,DE,Web
1113,77,2026-02-27 05:37:00,Card Purchase,Out,363.36,US,Web
2198,149,2026-02-27 09:09:00,ACH Credit,In,7453.21,US,Branch
2013,136,2026-02-27 09:35:00,Wire Out,Out,1163.06,DE,Mobile
1406,95,2026-02-27 09:45:00,Wire Out,Out,3669.42,US,Branch
2116,142,2026-02-27 10:18:00,Cash Withdrawal,Out,1014.88,CA,Automated
3051,209,2026-02-27 12:21:00,ACH Credit,In,2776.14,US,Branch
1543,104,2026-02-27 13:39:00,Wire In,In,5198.42,US,Branch
71,6,2026-02-27 15:40:00,Card Purchase,Out,2547.83,CA,Mobile
1511,102,2026-02-27 17:46:00,ACH Credit,In,20,US,Mobile
59,5,2026-02-27 17:55:00,ACH Debit,Out,4694.44,US,Automated
3068,211,2026-02-27 17:57:00,Card Purchase,Out,5561.71,US,Web
3303,227,2026-02-27 18:01:00,Cash Withdrawal,Out,3934.82,US,Branch
3044,208,2026-02-27 18:16:00,Wire In,In,59.69,US,Automated
686,49,2026-02-27 22:44:00,Cash Deposit,In,853.04,MX,Mobile
2378,162,2026-02-28 02:26:00,Card Purchase,Out,661.55,US,Automated
2470,169,2026-02-28 03:01:00,Cash Deposit,In,20,US,Web
1523,102,2026-02-28 04:40:00,ACH Debit,Out,58.69,US,Web
1202,83,2026-02-28 04:51:00,ACH Debit,Out,5312.73,GB,Automated
1699,113,2026-02-28 09:14:00,Wire In,In,171.77,US,Web
2386,162,2026-02-28 09:18:00,Cash Deposit,In,97.5,US,Mobile
3097,213,2026-02-28 13:08:00,Cash Withdrawal,Out,4526.04,US,Branch
1961,132,2026-02-28 14:12:00,Wire Out,Out,281.29,US,Automated
1556,104,2026-02-28 14:23:00,Wire Out,Out,446.55,CA,Branch
2073,139,2026-02-28 14:36:00,Cash Withdrawal,Out,2296.21,US,Mobile
2012,136,2026-02-28 16:28:00,ACH Credit,In,4427.36,US,Branch
658,47,2026-02-28 17:35:00,Card Purchase,Out,1372.14,US,Branch
2069,139,2026-02-28 18:11:00,Cash Withdrawal,Out,1178.55,MX,Mobile
1677,112,2026-02-28 19:36:00,Wire Out,Out,3742.77,US,Web
2170,147,2026-02-28 20:39:00,ACH Credit,In,2391.35,US,Branch
75,6,2026-02-28 21:26:00,Card Purchase,Out,1783.4,US,Automated
444,33,2026-02-28 22:00:00,Card Purchase,Out,3933.25,US,Mobile
497,36,2026-02-28 22:24:00,Cash Deposit,In,573.68,US,Branch
1020,71,2026-02-28 23:05:00,Wire In,In,5685.82,MX,Mobile
3604,247,2026-02-28 23:18:00,Card Purchase,Out,208.79,US,Automated
2834,195,2026-03-01 00:03:00,Wire In,In,3089.94,US,Web
881,63,2026-03-01 00:16:00,Card Purchase,Out,3392.98,US,Automated
1391,94,2026-03-01 01:05:00,Cash Deposit,In,4017.41,US,Automated
1435,97,2026-03-01 05:58:00,Cash Deposit,In,20,US,Branch
131,12,2026-03-01 07:29:00,Cash Deposit,In,16658.25,SG,Branch
1420,96,2026-03-01 08:19:00,Wire Out,Out,430.68,US,Web
3639,249,2026-03-01 08:21:00,ACH Debit,Out,3760.81,US,Mobile
2298,155,2026-03-01 10:09:00,Cash Withdrawal,Out,1286.97,US,Mobile
2782,191,2026-03-01 11:04:00,Card Purchase,Out,10,US,Automated
2582,176,2026-03-01 12:12:00,Cash Deposit,In,1983.08,US,Automated
2976,204,2026-03-01 14:13:00,Card Purchase,Out,903.09,US,Automated
693,50,2026-03-01 14:15:00,ACH Credit,In,22.85,DE,Mobile
1156,80,2026-03-01 14:31:00,Card Purchase,Out,10,CA,Web
966,68,2026-03-01 15:24:00,Cash Deposit,In,1773.59,US,Mobile
3306,228,2026-03-01 15:52:00,ACH Debit,Out,10,US,Mobile
3073,211,2026-03-01 18:57:00,Card Purchase,Out,3208.27,CA,Web
258,21,2026-03-01 20:51:00,Card Purchase,Out,3871.27,US,Automated
1366,93,2026-03-02 00:36:00,Card Purchase,Out,663.32,US,Web
3001,205,2026-03-02 03:52:00,Cash Withdrawal,Out,1768.35,US,Web
1492,101,2026-03-02 03:56:00,Card Purchase,Out,600.28,US,Branch
667,48,2026-03-02 05:45:00,Cash Deposit,In,2121.37,DE,Branch
2014,136,2026-03-02 07:20:00,Card Purchase,Out,3740.36,US,Branch
520,38,2026-03-02 07:45:00,ACH Debit,Out,2194.71,GB,Branch
2959,203,2026-03-02 08:02:00,ACH Debit,Out,158.71,US,Web
2031,137,2026-03-02 08:20:00,ACH Credit,In,2858.47,US,Web
299,24,2026-03-02 08:35:00,Cash Withdrawal,Out,1625.05,US,Web
2598,177,2026-03-02 11:35:00,Card Purchase,Out,1341.74,US,Branch
596,43,2026-03-02 11:48:00,Wire In,In,5661.28,US,Mobile
1877,125,2026-03-02 12:57:00,Card Purchase,Out,6157.09,US,Mobile
2134,144,2026-03-02 13:04:00,Wire In,In,7060.16,US,Automated
1287,88,2026-03-02 13:09:00,Wire Out,Out,120.49,US,Mobile
3460,238,2026-03-02 13:37:00,Wire In,In,5623.35,US,Mobile
1205,83,2026-03-02 13:38:00,ACH Credit,In,1326.07,US,Branch
2489,170,2026-03-02 13:59:00,ACH Debit,Out,10,US,Web
960,68,2026-03-02 14:39:00,ACH Debit,Out,923.07,MX,Mobile
890,64,2026-03-02 14:59:00,Card Purchase,Out,10,US,Branch
2263,153,2026-03-02 15:34:00,ACH Credit,In,6749.7,US,Branch
2460,169,2026-03-02 19:09:00,ACH Credit,In,7743.68,US,Mobile
1400,95,2026-03-02 19:12:00,Wire In,In,8717.51,US,Branch
3558,244,2026-03-02 20:40:00,ACH Credit,In,14299.16,SG,Branch
3100,213,2026-03-02 21:01:00,Card Purchase,Out,3781.78,US,Branch
2830,195,2026-03-02 21:15:00,Cash Withdrawal,Out,2074.48,US,Mobile
2669,181,2026-03-02 21:28:00,Wire In,In,3012.69,US,Branch
188,16,2026-03-03 00:05:00,Wire Out,Out,1731.01,US,Branch
3244,223,2026-03-03 00:12:00,ACH Debit,Out,8550.32,US,Mobile
2794,192,2026-03-03 00:28:00,Wire Out,Out,4130.25,US,Mobile
3440,237,2026-03-03 00:53:00,ACH Debit,Out,1277.47,US,Automated
3094,213,2026-03-03 01:15:00,Card Purchase,Out,10,MX,Automated
1779,119,2026-03-03 04:03:00,ACH Debit,Out,159.28,US,Web
2885,198,2026-03-03 04:10:00,Wire Out,Out,861.7,US,Mobile
3498,241,2026-03-03 08:54:00,Card Purchase,Out,3098.67,US,Automated
423,32,2026-03-03 10:11:00,Card Purchase,Out,10,US,Branch
3060,210,2026-03-03 11:46:00,Cash Deposit,In,6704.99,MX,Branch
3350,232,2026-03-03 20:10:00,Cash Withdrawal,Out,1289.07,US,Web
2565,175,2026-03-03 20:36:00,Card Purchase,Out,2612.22,US,Web
419,31,2026-03-03 20:48:00,Card Purchase,Out,1785.81,US,Automated
514,37,2026-03-03 20:57:00,ACH Credit,In,1844.73,US,Automated
1571,105,2026-03-03 21:25:00,Card Purchase,Out,2010.03,US,Branch
3283,226,2026-03-03 21:33:00,ACH Credit,In,20,DE,Automated
1114,77,2026-03-03 21:58:00,Wire Out,Out,10,US,Automated
2004,135,2026-03-03 22:19:00,Cash Withdrawal,Out,3811.5,US,Mobile
3677,13,2026-03-04 00:00:00,Cash Deposit,In,1893.97,US,Branch
3688,213,2026-03-04 00:00:00,Cash Deposit,In,3015.75,US,Branch
3333,230,2026-03-04 01:47:00,ACH Debit,Out,931.43,US,Branch
3567,245,2026-03-04 02:44:00,ACH Debit,Out,5883.26,US,Branch
2194,149,2026-03-04 05:46:00,ACH Credit,In,7244.81,MX,Branch
3678,13,2026-03-04 06:00:00,Cash Deposit,In,2417.71,US,Branch
3689,213,2026-03-04 06:00:00,Cash Deposit,In,2388.96,US,Branch
1997,135,2026-03-04 06:03:00,Card Purchase,Out,1962.31,US,Mobile
1574,105,2026-03-04 08:14:00,Wire In,In,5239.91,US,Automated
79,7,2026-03-04 08:48:00,ACH Credit,In,8735.09,GB,Mobile
1294,88,2026-03-04 11:15:00,ACH Debit,Out,362.17,US,Branch
3047,209,2026-03-04 11:31:00,Cash Withdrawal,Out,1896.38,US,Web
374,28,2026-03-04 12:00:00,ACH Debit,Out,1487.59,US,Automated
3679,13,2026-03-04 12:00:00,Cash Deposit,In,2544.83,US,Branch
3690,213,2026-03-04 12:00:00,Cash Deposit,In,2114.59,US,Branch
42,3,2026-03-04 14:05:00,Card Purchase,Out,10,US,Branch
3680,13,2026-03-04 18:00:00,Cash Deposit,In,2588.8,US,Branch
3691,213,2026-03-04 18:00:00,Cash Deposit,In,1838.35,US,Branch
2365,160,2026-03-04 20:41:00,ACH Debit,Out,10,US,Automated
3681,13,2026-03-05 00:00:00,Cash Deposit,In,2172.27,US,Branch
3692,213,2026-03-05 00:00:00,Cash Deposit,In,2418.53,US,Branch
984,69,2026-03-05 00:01:00,Cash Deposit,In,2202.72,US,Web
3622,249,2026-03-05 00:16:00,Cash Deposit,In,1708.34,US,Branch
1345,91,2026-03-05 01:36:00,Card Purchase,Out,1489.57,US,Mobile
1957,132,2026-03-05 01:42:00,Wire Out,Out,786.42,US,Web
1627,108,2026-03-05 02:25:00,ACH Debit,Out,2219.9,US,Web
3473,239,2026-03-05 03:18:00,Card Purchase,Out,4373.77,US,Web
3564,245,2026-03-05 04:43:00,ACH Credit,In,6291.29,US,Mobile
1272,87,2026-03-05 07:35:00,Cash Withdrawal,Out,444.7,US,Web
2379,162,2026-03-05 12:11:00,ACH Debit,Out,37.95,US,Web
2556,175,2026-03-05 13:52:00,ACH Credit,In,6576.92,US,Automated
2589,176,2026-03-05 14:01:00,Cash Deposit,In,6249.63,US,Mobile
395,29,2026-03-05 14:20:00,Card Purchase,Out,10,MX,Automated
1399,94,2026-03-05 15:28:00,ACH Debit,Out,9711.58,US,Mobile
2763,189,2026-03-05 16:12:00,Cash Deposit,In,1557.39,US,Branch
3153,218,2026-03-05 16:16:00,Card Purchase,Out,29.41,US,Web
2569,175,2026-03-05 16:58:00,Wire In,In,3980.03,MX,Automated
222,19,2026-03-05 17:04:00,Wire In,In,8049.51,US,Web
380,28,2026-03-05 17:14:00,ACH Debit,Out,792.45,US,Mobile
1594,106,2026-03-05 20:37:00,ACH Debit,Out,572.21,US,Web
3080,212,2026-03-05 22:17:00,Wire Out,Out,1768.88,US,Mobile
2347,159,2026-03-06 01:45:00,ACH Debit,Out,229.8,US,Automated
1713,114,2026-03-06 02:02:00,Card Purchase,Out,7578.72,US,Web
3631,249,2026-03-06 04:45:00,Card Purchase,Out,2940.05,US,Branch
1927,130,2026-03-06 06:17:00,Cash Deposit,In,983.42,MX,Mobile
388,29,2026-03-06 06:51:00,ACH Credit,In,45.21,US,Branch
2322,157,2026-03-06 07:30:00,Cash Withdrawal,Out,1251.02,US,Web
1707,114,2026-03-06 07:52:00,ACH Debit,Out,6511.12,US,Branch
1474,99,2026-03-06 07:59:00,ACH Debit,Out,1987.86,US,Mobile
3188,220,2026-03-06 12:30:00,Wire In,In,252.77,US,Mobile
2823,195,2026-03-06 13:44:00,ACH Credit,In,20,US,Automated
875,63,2026-03-06 15:17:00,ACH Credit,In,676.33,MX,Web
727,52,2026-03-06 17:28:00,ACH Credit,In,461.19,US,Branch
757,54,2026-03-06 18:41:00,Wire In,In,3599.25,GB,Automated
951,67,2026-03-06 18:41:00,ACH Credit,In,82.39,US,Web
904,64,2026-03-06 19:26:00,Cash Withdrawal,Out,6985.06,GB,Mobile
1090,75,2026-03-06 19:52:00,ACH Debit,Out,6096.33,US,Mobile
301,24,2026-03-06 21:22:00,Wire Out,Out,544.38,US,Automated
704,51,2026-03-06 21:27:00,ACH Credit,In,20,GB,Branch
1396,94,2026-03-07 03:01:00,ACH Credit,In,20,US,Web
488,35,2026-03-07 03:18:00,Card Purchase,Out,374.98,US,Branch
1140,79,2026-03-07 07:50:00,ACH Debit,Out,1943.1,GB,Mobile
3194,220,2026-03-07 07:57:00,Card Purchase,Out,10,US,Mobile
371,28,2026-03-07 08:10:00,Wire Out,Out,1321.46,US,Branch
2101,141,2026-03-07 09:14:00,Card Purchase,Out,754.21,DE,Branch
1832,122,2026-03-07 18:17:00,Card Purchase,Out,1549.47,US,Automated
11,1,2026-03-07 18:32:00,Card Purchase,Out,3506.02,GB,Web
2394,163,2026-03-07 20:07:00,ACH Debit,Out,10,US,Automated
510,37,2026-03-07 22:17:00,Wire In,In,1181.28,US,Web
853,61,2026-03-07 23:05:00,Card Purchase,Out,5635.07,US,Branch
1014,71,2026-03-07 23:19:00,Cash Deposit,In,20,MX,Mobile
3641,250,2026-03-07 23:55:00,Wire In,In,1096.91,SG,Mobile
3714,211,2026-03-08 00:00:00,Wire Out,Out,6235.3,SG,Web
3580,245,2026-03-08 02:21:00,Card Purchase,Out,4263.59,US,Mobile
3371,232,2026-03-08 02:32:00,Card Purchase,Out,719.7,US,Automated
918,65,2026-03-08 02:35:00,ACH Credit,In,11236.08,US,Automated
831,60,2026-03-08 03:33:00,Wire Out,Out,290.43,US,Automated
1859,124,2026-03-08 05:42:00,Cash Deposit,In,65.65,US,Mobile
2928,200,2026-03-08 05:43:00,Card Purchase,Out,63.28,US,Mobile
17,1,2026-03-08 08:38:00,Wire In,In,20,SG,Branch
1146,79,2026-03-08 12:11:00,ACH Debit,Out,3105.01,US,Web
839,60,2026-03-08 12:49:00,ACH Debit,Out,2317.9,US,Mobile
1138,79,2026-03-08 14:18:00,Cash Withdrawal,Out,637.87,US,Automated
2631,178,2026-03-08 14:25:00,Cash Withdrawal,Out,1961.16,US,Branch
3190,220,2026-03-08 15:19:00,ACH Debit,Out,10,US,Mobile
3385,233,2026-03-08 15:42:00,Wire Out,Out,1622.97,US,Automated
995,70,2026-03-08 19:19:00,Card Purchase,Out,1821.75,US,Web
2024,136,2026-03-08 19:22:00,Card Purchase,Out,1173.21,US,Automated
2910,199,2026-03-08 20:48:00,Wire Out,Out,1668.69,US,Mobile
1341,91,2026-03-08 22:21:00,Card Purchase,Out,3889.8,US,Mobile
3410,235,2026-03-08 22:47:00,Cash Deposit,In,5007.85,GB,Mobile
3211,221,2026-03-08 22:56:00,Wire Out,Out,21.13,GB,Web
245,21,2026-03-08 23:29:00,Cash Withdrawal,Out,2286.97,US,Branch
3715,211,2026-03-09 00:00:00,Wire Out,Out,5501.62,GB,Web
3727,227,2026-03-09 00:00:00,Wire Out,Out,6359.71,MX,Web
2811,194,2026-03-09 00:12:00,ACH Debit,Out,1877.84,US,Web
442,33,2026-03-09 01:08:00,Card Purchase,Out,2165.18,US,Mobile
1355,92,2026-03-09 01:08:00,ACH Debit,Out,3837.57,US,Web
2642,179,2026-03-09 02:44:00,Wire In,In,6584.67,US,Automated
2529,173,2026-03-09 03:09:00,Card Purchase,Out,34.1,US,Automated
2962,203,2026-03-09 05:05:00,Card Purchase,Out,388.34,US,Mobile
95,8,2026-03-09 05:08:00,Cash Deposit,In,319.26,US,Mobile
3621,249,2026-03-09 06:01:00,Wire Out,Out,9966.86,US,Branch
602,43,2026-03-09 06:10:00,Card Purchase,Out,6587.59,CA,Automated
2985,204,2026-03-09 06:58:00,ACH Debit,Out,637.81,US,Branch
2372,161,2026-03-09 07:56:00,Cash Deposit,In,42.93,US,Mobile
643,46,2026-03-09 08:34:00,Cash Deposit,In,350.92,US,Branch
3557,244,2026-03-09 09:28:00,Cash Deposit,In,2129.2,US,Branch
3430,236,2026-03-09 10:05:00,ACH Credit,In,131.43,US,Branch
408,30,2026-03-09 13:22:00,Card Purchase,Out,10,MX,Automated
2307,156,2026-03-09 13:24:00,Cash Withdrawal,Out,617.41,SG,Web
3488,240,2026-03-09 14:09:00,Wire In,In,1273.6,US,Web
1099,76,2026-03-09 15:53:00,Card Purchase,Out,3833.36,US,Mobile
3515,242,2026-03-09 16:03:00,Wire Out,Out,10,US,Mobile
2173,147,2026-03-09 16:53:00,Wire In,In,20,MX,Automated
1597,106,2026-03-09 19:27:00,Cash Deposit,In,196.19,US,Automated
2611,178,2026-03-09 20:25:00,Wire Out,Out,3346.3,US,Automated
1094,76,2026-03-09 20:34:00,Card Purchase,Out,1052.83,US,Web
540,39,2026-03-09 21:36:00,ACH Credit,In,7713.88,US,Automated
1519,102,2026-03-09 22:08:00,Cash Withdrawal,Out,10,US,Branch
1381,93,2026-03-09 22:25:00,Wire Out,Out,148.88,US,Automated
3133,216,2026-03-09 22:44:00,ACH Debit,Out,10,US,Mobile
2709,185,2026-03-09 23:07:00,Card Purchase,Out,196.91,US,Web
3682,37,2026-03-10 00:00:00,Cash Deposit,In,2578.3,US,Branch
3716,211,2026-03-10 00:00:00,Wire Out,Out,4509.62,GB,Web
3728,227,2026-03-10 00:00:00,Wire Out,Out,6822.78,SG,Web
1496,101,2026-03-10 00:37:00,Card Purchase,Out,5116.86,DE,Web
2672,181,2026-03-10 03:28:00,Wire In,In,3212.05,US,Automated
1800,120,2026-03-10 03:50:00,Wire In,In,11294.93,CA,Branch
1952,132,2026-03-10 04:54:00,ACH Debit,Out,596.49,US,Automated
574,42,2026-03-10 05:15:00,ACH Debit,Out,2837.02,US,Web
3683,37,2026-03-10 06:00:00,Cash Deposit,In,2186.86,US,Branch
3204,221,2026-03-10 09:53:00,ACH Credit,In,22.97,US,Branch
3684,37,2026-03-10 12:00:00,Cash Deposit,In,1847.91,US,Branch
654,47,2026-03-10 12:40:00,Card Purchase,Out,789.67,US,Mobile
342,26,2026-03-10 14:52:00,Wire Out,Out,31.22,US,Branch
3513,242,2026-03-10 16:17:00,Wire In,In,20,US,Automated
3685,37,2026-03-10 18:00:00,Cash Deposit,In,1969.52,US,Branch
440,33,2026-03-10 20:18:00,Cash Withdrawal,Out,1194.29,US,Web
1416,96,2026-03-10 23:02:00,ACH Credit,In,20,US,Mobile
505,37,2026-03-10 23:18:00,Card Purchase,Out,2279.62,MX,Mobile
957,68,2026-03-10 23:24:00,ACH Credit,In,875.76,US,Mobile
3686,37,2026-03-11 00:00:00,Cash Deposit,In,2465.98,US,Branch
3717,211,2026-03-11 00:00:00,Wire Out,Out,6198.22,MX,Web
3729,227,2026-03-11 00:00:00,Wire Out,Out,7441.04,SG,Web
1164,81,2026-03-11 03:16:00,Card Purchase,Out,3352.91,US,Web
1539,103,2026-03-11 03:21:00,Card Purchase,Out,43.92,CA,Automated
1717,114,2026-03-11 03:21:00,ACH Credit,In,3428.97,US,Automated
1526,103,2026-03-11 03:54:00,Card Purchase,Out,10,US,Automated
594,43,2026-03-11 04:05:00,ACH Debit,Out,1463.54,US,Web
2843,196,2026-03-11 04:35:00,ACH Debit,Out,3338.94,US,Web
1642,109,2026-03-11 05:41:00,Wire Out,Out,5523.05,US,Automated
3687,37,2026-03-11 06:00:00,Cash Deposit,In,2050.47,US,Branch
24,2,2026-03-11 08:03:00,ACH Credit,In,49.35,US,Branch
3517,242,2026-03-11 08:20:00,ACH Credit,In,2768.02,SG,Automated
3379,233,2026-03-11 10:35:00,Card Purchase,Out,1673.66,US,Automated
2359,160,2026-03-11 15:27:00,Card Purchase,Out,332.56,US,Branch
45,4,2026-03-11 15:36:00,Wire Out,Out,781.16,CA,Web
372,28,2026-03-11 16:23:00,Wire Out,Out,2297.71,US,Web
1093,76,2026-03-11 16:45:00,Wire Out,Out,2925.6,GB,Mobile
990,70,2026-03-11 16:59:00,ACH Debit,Out,429.78,US,Mobile
3092,213,2026-03-11 19:19:00,ACH Debit,Out,2775.87,US,Automated
641,46,2026-03-11 20:24:00,Cash Withdrawal,Out,112.66,US,Automated
2580,176,2026-03-11 23:19:00,Card Purchase,Out,4737.25,US,Web
2291,155,2026-03-12 00:31:00,Card Purchase,Out,1547.82,US,Branch
2269,153,2026-03-12 02:20:00,ACH Credit,In,2290.48,CA,Web
3045,208,2026-03-12 03:29:00,Card Purchase,Out,48.9,US,Web
585,43,2026-03-12 03:54:00,ACH Debit,Out,2238.15,US,Mobile
985,69,2026-03-12 04:42:00,Card Purchase,Out,451.89,US,Web
793,56,2026-03-12 07:53:00,ACH Debit,Out,10,US,Branch
62,5,2026-03-12 08:55:00,ACH Credit,In,3014.84,US,Branch
1550,104,2026-03-12 09:17:00,Card Purchase,Out,1868.35,US,Web
1185,82,2026-03-12 11:28:00,Wire In,In,651.63,US,Web
3280,226,2026-03-12 12:34:00,Wire Out,Out,2683.8,MX,Automated
3318,229,2026-03-12 13:05:00,Cash Deposit,In,6562.94,US,Branch
1856,124,2026-03-12 13:15:00,ACH Debit,Out,45.65,US,Branch
1577,105,2026-03-12 13:40:00,Card Purchase,Out,2492.11,DE,Mobile
482,35,2026-03-12 14:30:00,Wire In,In,1467.16,US,Branch
1275,87,2026-03-12 14:30:00,ACH Credit,In,367.83,US,Web
3217,222,2026-03-12 14:38:00,Wire In,In,20,US,Branch
1784,119,2026-03-12 14:57:00,Card Purchase,Out,1446.87,US,Branch
2464,169,2026-03-12 15:13:00,Wire Out,Out,4494.61,US,Branch
2000,135,2026-03-12 15:53:00,Wire In,In,894.53,US,Automated
2078,140,2026-03-12 16:04:00,ACH Credit,In,1585.5,US,Automated
590,43,2026-03-12 16:08:00,ACH Debit,Out,10,US,Web
172,14,2026-03-12 16:56:00,Cash Withdrawal,Out,1156.46,US,Branch
2181,148,2026-03-12 18:16:00,Card Purchase,Out,2513.04,US,Web
4,1,2026-03-12 20:23:00,Card Purchase,Out,3977.79,US,Mobile
1792,119,2026-03-12 21:07:00,Cash Deposit,In,219.34,US,Branch
1824,122,2026-03-12 22:28:00,ACH Debit,Out,1943.77,GB,Mobile
2305,156,2026-03-12 23:37:00,Wire In,In,20,US,Automated
2098,141,2026-03-13 00:18:00,Cash Deposit,In,587.05,US,Mobile
748,54,2026-03-13 01:11:00,ACH Debit,Out,2625.92,US,Mobile
2618,178,2026-03-13 01:12:00,ACH Credit,In,5963.44,US,Web
1319,90,2026-03-13 04:03:00,ACH Debit,Out,3676.34,SG,Branch
2733,187,2026-03-13 05:44:00,Card Purchase,Out,3661.86,US,Web
1602,107,2026-03-13 06:23:00,Card Purchase,Out,7240.62,MX,Branch
1554,104,2026-03-13 09:59:00,Card Purchase,Out,303.8,US,Web
864,62,2026-03-13 10:51:00,Wire Out,Out,64.97,US,Automated
350,27,2026-03-13 12:06:00,Card Purchase,Out,10,US,Branch
1764,117,2026-03-13 12:42:00,Cash Deposit,In,375.4,US,Branch
